side,entry_timestamp,entry_price,exit_timestamp,exit_price,quantity,gross_pnl,net_pnl,r_multiple,trade_duration_minutes,exit_reason
LONG,2025-11-27 14:10:00+05:30,1390.2948,2025-11-27 15:25:00+05:30,1393.20305,2,5.81650000000036,-34.18349999999964,-0.9300086665826313,75.0,STRATEGY_EXIT_LONG
LONG,2025-11-28 09:15:00+05:30,1398.6989999999998,2025-11-28 09:20:00+05:30,1394.93272568447,2,-7.5325486310598535,-47.53254863105985,-1.3053273702112762,5.0,STOP_LOSS
LONG,2025-11-28 09:25:00+05:30,1393.8966,2025-11-28 10:15:00+05:30,1390.0238313299767,2,-7.745537340046667,-47.74553734004667,-1.3285179227593316,50.0,STOP_LOSS
LONG,2025-11-28 10:35:00+05:30,1394.3968499999999,2025-11-28 11:10:00+05:30,1390.9441103696877,2,-6.905479260624361,-46.90547926062436,-1.3227158529697691,35.0,STOP_LOSS
SHORT,2025-11-28 12:00:00+05:30,1388.00565,2025-11-28 15:20:00+05:30,1390.2948,2,-4.578299999999672,-44.57829999999967,-1.273940942534218,200.0,STRATEGY_EXIT_SHORT
LONG,2025-12-01 09:25:00+05:30,1393.19625,2025-12-01 11:40:00+05:30,1391.2040500000003,2,-3.9843999999993684,-43.98439999999937,-1.2731883722929587,135.0,STRATEGY_EXIT_LONG
SHORT,2025-12-01 12:40:00+05:30,1390.9042,2025-12-01 15:25:00+05:30,1390.8951,2,0.0181999999999789,-39.98180000000002,-1.1722526474670651,165.0,STRATEGY_EXIT_SHORT
SHORT,2025-12-02 09:15:00+05:30,1373.1131,2025-12-02 09:20:00+05:30,1377.2359597284246,2,-8.245719456849201,-48.2457194568492,-1.431326693421055,5.0,STOP_LOSS
SHORT,2025-12-02 09:25:00+05:30,1372.2135500000002,2025-12-02 09:30:00+05:30,1376.544861704611,2,-8.662623409221851,-48.66262340922185,-1.4646592222911479,5.0,STOP_LOSS
SHORT,2025-12-02 09:35:00+05:30,1372.7133000000001,2025-12-02 10:50:00+05:30,1377.075038918772,2,-8.723477837543669,-48.72347783754367,-1.4882891983577624,75.0,STOP_LOSS
SHORT,2025-12-02 11:10:00+05:30,1374.5124,2025-12-02 11:15:00+05:30,1378.1490837161402,2,-7.273367432280338,-47.27336743228034,-1.4658101605564082,5.0,STOP_LOSS
SHORT,2025-12-02 11:25:00+05:30,1374.5124,2025-12-02 12:35:00+05:30,1378.004947038761,2,-6.985094077521808,-46.98509407752181,-1.4785442914828077,70.0,STOP_LOSS
SHORT,2025-12-02 14:10:00+05:30,1373.81275,2025-12-02 14:25:00+05:30,1376.4465544125399,2,-5.267608825079606,-45.267608825079606,-1.445875744595181,15.0,STOP_LOSS
SHORT,2025-12-02 14:40:00+05:30,1373.5129000000002,2025-12-02 15:05:00+05:30,1376.1317524813996,2,-5.237704962798944,-45.237704962798944,-1.4661188534150036,25.0,STOP_LOSS
SHORT,2025-12-02 15:10:00+05:30,1372.3135,2025-12-02 15:25:00+05:30,1374.4868999999999,2,-4.346799999999803,-44.3467999999998,-1.4586305739401932,15.0,STRATEGY_EXIT_SHORT
SHORT,2025-12-03 09:20:00+05:30,1369.9147,2025-12-03 09:25:00+05:30,1373.7118344337014,2,-7.594268867402661,-47.59426886740266,-1.5886165823895717,5.0,STOP_LOSS
SHORT,2025-12-03 09:30:00+05:30,1371.9137,2025-12-03 09:45:00+05:30,1375.875754180079,2,-7.924108360157788,-47.92410836015779,-1.625448209250211,15.0,STOP_LOSS
SHORT,2025-12-03 10:00:00+05:30,1371.0141500000002,2025-12-03 10:20:00+05:30,1374.8735548752397,2,-7.718809750479068,-47.71880975047907,-1.6452273887633821,20.0,STOP_LOSS
LONG,2025-12-03 10:45:00+05:30,1378.4888999999998,2025-12-03 15:25:00+05:30,1391.304,2,25.630200000000514,-14.369799999999486,-0.5037228051433986,280.0,STRATEGY_EXIT_LONG
LONG,2025-12-04 09:40:00+05:30,1390.4949,2025-12-04 10:05:00+05:30,1386.5764730271699,2,-7.836853945660096,-47.836853945660096,-1.6853754685982987,25.0,STOP_LOSS
SHORT,2025-12-04 11:50:00+05:30,1383.60785,2025-12-04 14:35:00+05:30,1385.59245,2,-3.9692000000000007,-43.9692,-1.5756672096683297,165.0,STRATEGY_EXIT_SHORT
LONG,2025-12-04 15:05:00+05:30,1387.19325,2025-12-04 15:25:00+05:30,1385.307,1,-1.8862500000000182,-41.88625000000002,-1.5250529911962925,20.0,STRATEGY_EXIT_LONG
LONG,2025-12-05 09:15:00+05:30,1388.4939,2025-12-05 12:00:00+05:30,1387.9057,1,-0.5881999999999152,-40.588199999999915,-1.5006779103094263,165.0,STRATEGY_EXIT_LONG
LONG,2025-12-05 12:30:00+05:30,1391.6954999999998,2025-12-05 13:55:00+05:30,1388.6263729444017,1,-3.0691270555980736,-43.069127055598074,-1.6166668234249062,85.0,STOP_LOSS
LONG,2025-12-05 14:55:00+05:30,1391.6954999999998,2025-12-05 15:25:00+05:30,1391.80375,1,0.10825000000022555,-39.891749999999774,-1.5220047686545901,30.0,STRATEGY_EXIT_LONG
SHORT,2025-12-08 09:30:00+05:30,1384.3075000000001,2025-12-08 09:55:00+05:30,1387.6887853782328,1,-3.381285378232633,-43.38128537823263,-1.680722993382535,25.0,STOP_LOSS
SHORT,2025-12-08 10:00:00+05:30,1386.20655,2025-12-08 10:05:00+05:30,1389.34115951709,1,-3.1346095170899844,-43.134609517089984,-1.6997338373833748,5.0,STOP_LOSS
LONG,2025-12-08 10:25:00+05:30,1393.6965,2025-12-08 11:00:00+05:30,1390.4537068793636,1,-3.2427931206364065,-43.24279312063641,-1.733461073190486,35.0,STOP_LOSS
LONG,2025-12-08 11:45:00+05:30,1392.8961,2025-12-08 12:20:00+05:30,1389.7037917360856,1,-3.192308263914356,-43.192308263914356,-1.7619805485799531,35.0,STOP_LOSS
SHORT,2025-12-08 12:40:00+05:30,1387.306,2025-12-08 12:55:00+05:30,1390.3713155042815,1,-3.0653155042814433,-43.06531550428144,-1.7883096939358427,15.0,STOP_LOSS
SHORT,2025-12-08 13:15:00+05:30,1388.40545,2025-12-08 14:40:00+05:30,1389.6944999999998,1,-1.289049999999861,-41.28904999999986,-1.745769100227569,85.0,STRATEGY_EXIT_SHORT
SHORT,2025-12-08 15:25:00+05:30,1386.80625,2025-12-09 15:25:00+05:30,1375.6875,1,11.118750000000091,-28.88124999999991,-1.2428440489710018,1440.0,STRATEGY_EXIT_SHORT
SHORT,2025-12-10 09:20:00+05:30,1370.9142,2025-12-10 09:25:00+05:30,1374.3623710103764,1,-3.448171010376427,-43.44817101037643,-1.8932308646387392,5.0,STOP_LOSS
LONG,2025-12-10 10:40:00+05:30,1379.58945,2025-12-10 10:45:00+05:30,1376.576578627573,1,-3.0128713724268437,-43.012871372426844,-1.9104317997028242,5.0,STOP_LOSS
SHORT,2025-12-10 10:55:00+05:30,1372.8132500000002,2025-12-10 15:25:00+05:30,1365.1822499999998,1,7.631000000000313,-32.36899999999969,-1.465681354380663,270.0,STRATEGY_EXIT_SHORT
SHORT,2025-12-11 09:15:00+05:30,1361.2190500000002,2025-12-11 09:20:00+05:30,1364.6872490220524,1,-3.468199022052204,-43.468199022052204,-1.9975350543747405,5.0,STOP_LOSS
SHORT,2025-12-11 09:25:00+05:30,1360.9192,2025-12-11 10:35:00+05:30,1362.4808999999998,1,-1.561699999999746,-41.561699999999746,-1.948852931207912,70.0,STRATEGY_EXIT_SHORT
SHORT,2025-12-11 11:00:00+05:30,1356.82125,2025-12-11 11:15:00+05:30,1360.6173126988708,1,-3.7960626988708555,-43.796062698870855,-2.094441109340041,15.0,STOP_LOSS
SHORT,2025-12-11 11:20:00+05:30,1358.0206500000002,2025-12-11 11:55:00+05:30,1361.6574637779167,1,-3.6368137779165863,-43.636813777916586,-2.131467750430721,35.0,STOP_LOSS
LONG,2025-12-11 12:40:00+05:30,1364.18175,2025-12-11 12:50:00+05:30,1360.645724509245,1,-3.536025490755037,-43.53602549075504,-2.1728584601804823,10.0,STOP_LOSS
SHORT,2025-12-11 13:05:00+05:30,1359.5199,2025-12-11 14:25:00+05:30,1362.848035546888,1,-3.3281355468880065,-43.32813554688801,-2.2105141337861993,80.0,STOP_LOSS
SHORT,2025-12-11 15:10:00+05:30,1358.5204,2025-12-11 15:25:00+05:30,1361.5062375938628,1,-2.9858375938626978,-42.9858375938627,-2.2426243095653153,15.0,STOP_LOSS
LONG,2025-12-12 09:15:00+05:30,1367.4833999999998,2025-12-12 09:25:00+05:30,1364.0151528441381,1,-3.468247155861718,-43.46824715586172,-2.3198169928489363,10.0,STOP_LOSS
LONG,2025-12-12 09:30:00+05:30,1368.7840499999998,2025-12-12 10:20:00+05:30,1365.338567565077,1,-3.4454824349227238,-43.445482434922724,-2.373666809344489,50.0,STOP_LOSS
LONG,2025-12-12 10:30:00+05:30,1366.8831,2025-12-12 10:35:00+05:30,1363.7200786952062,1,-3.1630213047938014,-43.1630213047938,-2.4155720282586626,5.0,STOP_LOSS
LONG,2025-12-12 11:10:00+05:30,1366.683,2025-12-12 12:40:00+05:30,1364.9172,1,-1.7657999999998992,-41.7657999999999,-2.3952367098258387,90.0,STRATEGY_EXIT_LONG
LONG,2025-12-12 14:05:00+05:30,1367.1832499999998,2025-12-12 14:20:00+05:30,1364.6141143933717,1,-2.5691356066281514,-42.56913560662815,-2.5012174719855844,15.0,STOP_LOSS
SHORT,2025-12-12 14:35:00+05:30,1363.318,2025-12-12 14:40:00+05:30,1365.8761159044345,1,-2.558115904434544,-42.558115904434544,-2.564719196452805,5.0,STOP_LOSS
SHORT,2025-12-15 09:20:00+05:30,1362.41845,2025-12-15 10:00:00+05:30,1365.577308816225,1,-3.15885881622512,-43.15885881622512,-2.669384541281468,40.0,STOP_LOSS
SHORT,2025-12-15 10:30:00+05:30,1361.8187500000001,2025-12-15 10:45:00+05:30,1365.086600176622,1,-3.267850176621778,-43.26785017662178,-2.749520967631298,15.0,STOP_LOSS
LONG,2025-12-15 11:50:00+05:30,1366.58295,2025-12-15 14:10:00+05:30,1363.8034067335316,1,-2.7795432664684085,-42.77954326646841,-2.795349486885135,140.0,STOP_LOSS
LONG,2025-12-15 14:55:00+05:30,1367.2832999999998,2025-12-15 15:00:00+05:30,1364.5637426441153,1,-2.71955735588449,-42.71955735588449,-2.871703981933165,5.0,STOP_LOSS
SHORT,2025-12-16 09:15:00+05:30,1361.61885,2025-12-16 10:10:00+05:30,1364.5770270612084,1,-2.958177061208289,-42.95817706120829,-2.97312384694899,55.0,STOP_LOSS
LONG,2025-12-16 11:10:00+05:30,1365.6825,2025-12-16 11:35:00+05:30,1362.8691937892652,1,-2.8133062107347087,-42.81330621073471,-3.053893407627477,25.0,STOP_LOSS
SHORT,2025-12-17 09:15:00+05:30,1351.1241,2025-12-17 09:20:00+05:30,1355.9413155508416,1,-4.817215550841638,-44.81721555084164,-3.297536458389791,5.0,STOP_LOSS
